Date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
18/09/2019,190.39,187.98,182.3,177.97,172.37,167.02,166.52,160.81,158.47,153.62,147.47,146.82,143.83,141.68,140.22,139.24,141,143.74,139.7,143.9,141.65,133.68,133.52,133.35,130.16,123.79,110.17,100.4,103.94,100.77,94.29,100.47,97.21,109.47,127.88,138.54,140.59,146,150.31,165.66,171.53,180.41,181.87,186.59,190.99,186.27,188.19,191.89,192.02,199.21,188.87,196.81,208.68,216.23,218.39,225.31,234.84,221.62,220.31,212.91,216.22,219.22,212.88,207.72,201.73,196.71,174.06,154.02,148.84,139.42,133.06,131.87,130.56,130.83,131.65,128.35,123.92,121.19,117.11,120.55,120.93,120.6,118.44,118.5,115.57,113.58,113.75,111.72,108.38,104.64,103.92,105.5,103.2,103.49,103.5,101.26
19/09/2019,100.93,98.43,96.75,91.6,91.49,93.09,96.79,96.08,92.36,90.84,91.39,89.15,87.37,88.02,85.39,81.3,79.28,79.83,79.27,77.77,77.22,78.79,75.87,72.76,70.44,65.61,58.62,49.39,41.37,33.78,31.1,31.06,31.88,35.5,39.98,47.38,53.01,57.62,61.43,62.31,64.3,63.85,66.14,67.01,70.71,72.76,72.99,70.24,67.07,65.68,66.16,66.58,64.22,63.93,64.97,63.08,64.42,64.34,63.93,63,65.08,62.52,59.36,57.26,52.21,49.11,47.24,43.88,40.34,39.56,40.34,43.45,46.85,50.94,52.5,52.19,55.33,54.06,53.5,51.97,50.28,48.15,47.3,43.5,38.77,37.5,35.31,34.82,33.06,30.33,27.16,25.94,25.56,25.26,25.22,24.35
20/09/2019,24.46,24.33,23.81,23.47,23.18,23.38,23.71,23.72,22.97,22.46,22.12,22.15,22.36,22.76,23.77,23.55,23.75,23.92,24.68,25.77,26.93,27.43,27.07,27.13,27.5,27.27,27.09,25.11,22.58,20.43,16.39,14.4,13.58,13.93,15.1,16.8,19.85,22.23,24.2,25.21,25.49,24.23,24.33,24.04,25.44,25.03,25.34,26.5,26.08,25.25,25.03,25.66,26,24.46,25.02,25.58,24.15,22.03,22.39,24.41,25.07,25.59,26.69,25.85,23.1,22.35,20.7,18.85,18.09,17.57,17.05,17.14,19.72,21.54,21.01,21.32,21.08,20.69,20.99,21.92,22.81,22.72,23.89,24.49,25.71,28.43,31.92,34.3,34.06,36.79,39.27,42.06,42.88,44.63,45.52,45.67
21/09/2019,46.33,45.94,46.1,46,47.53,46.53,46.5,47.1,48.6,50.06,49.72,50.4,51.24,53.57,53.96,51.9,51.04,50.25,50.51,50.86,50.64,48.18,48.97,49.23,49.44,49.49,47.32,43.27,38.7,31.09,25.73,21.64,19.52,19.21,19.98,20.57,21,19.33,19.53,19.81,20.97,21.48,22.42,21.94,23.07,21.15,20.99,22.3,23.68,25.63,25.54,27.57,29.86,31.99,33.43,33.68,35.84,37.04,39.28,41.95,42.6,44.54,46.04,47.87,49.24,49.39,48.25,48.78,54.66,65,78.27,92.07,102.76,110.94,121,133.57,145.52,152.3,157,160.5,158.77,158.33,153.48,151.93,151.7,150.9,150.81,150.77,153.16,153.11,151.43,153.09,150.14,148.19,148.98,148.82
22/09/2019,147.11,144.19,137.25,134.34,130.06,128.95,127.83,124.8,121.19,116.57,116.02,115.13,112.06,111.54,112.25,112.8,112.9,113.55,118.24,117.7,120.47,125.26,125.36,125.32,122.66,116.42,107.44,98.09,85.15,70.86,60.02,51.09,44.3,38.99,35.6,35.26,36.12,36.77,39.37,42.97,45.16,46.86,48.17,49.94,50.1,52.82,56.07,57.79,57.99,59,58.12,58.49,59.63,59.8,60.32,59.67,59.23,57.84,58.54,57.97,56.51,57.83,55.24,53.77,50.85,49.97,49.51,51.01,55.44,61.13,68.05,78.73,86.97,94.19,102.94,106.88,108.58,112.09,118.24,122.16,123.07,120.98,117.77,115.71,112.02,107.5,101.83,103.19,101.47,98.86,98.56,94.22,90.61,87.85,83.76,79.55
23/09/2019,80.26,81.48,81.93,83.88,89.13,91.56,95.59,95.28,95.27,93.87,94.24,94.65,93.9,98.82,99.35,102.43,108.86,115.97,116.41,114.51,116.41,116.31,114.95,109.05,101.61,97.66,94.93,90.02,84.86,80.19,77.69,73.07,71.58,69.34,69.7,64.9,62.32,64.17,63.16,61.57,60.44,62.47,61.34,60.01,56.37,53.82,55.11,55.23,52.12,49.94,46.84,43.05,42.12,41.71,40.91,39.13,36.12,33.21,30.39,30.29,30.81,30.22,29.5,28.06,29.45,29.23,27.39,26.17,25.04,22.94,23.15,23.5,23.33,23.8,22.48,21.44,20.77,20.01,18.63,18.8,18.19,16.45,15.68,14.9,13.92,13.75,13.92,14.36,15.24,15.66,16.39,19.23,19.86,19.82,19.62,19.4
24/09/2019,19.23,19.13,18.88,17.96,16.67,14.96,13.96,14.62,14.55,14.34,13.33,13.28,14.09,14.85,14.67,14.12,13.96,14.56,15.47,15.86,17.16,19.13,20.41,23.01,25.77,30.13,33.11,31.04,26.48,21.41,17.77,16.01,14.47,13.17,13.67,14.64,15.98,18.42,20.75,22.73,25.99,28.95,32.38,34.24,36.54,39.21,40.84,42.73,45.46,49.06,51.54,49.75,53.11,54.3,52.75,52.58,54.73,53.41,52.38,52.34,50.21,47.86,43.06,43.33,47.3,45.55,40.69,40.74,43.47,46.31,48.68,53.25,56.92,61.1,65.2,68.93,71.6,72.54,74.7,78.01,74.35,71.82,69.17,65.68,64.16,65.96,63.19,60.01,58.3,57.2,54.79,55.26,55.94,56.71,55.36,56.15
25/09/2019,57.22,54.43,54.09,52.72,52.61,52.48,53.84,52.81,50.17,50.05,50.73,52.51,58.45,61.21,62.65,64.59,66.22,68.8,70.04,70.74,73.99,80.18,84.24,83.79,82.49,83.01,80.58,74.23,71.66,63.7,62.87,64.13,65.13,64.44,65.81,65.15,65.41,68.18,75.43,74.55,79.13,80.16,80.86,82.79,78.12,75.68,81.04,78.84,79.36,74.51,71.63,70.36,69.34,65.77,61.28,58.96,61.28,58.97,61.36,60.42,57.89,58.34,56.65,51.77,46.2,45.46,45.29,41.54,39.85,39.39,41.61,44.23,40.47,37.23,38.51,40.82,42.71,43.34,44.45,47.12,45.96,44.09,44.16,46.75,48.6,49.54,46.97,47.63,46.84,47.82,49.8,49.77,52.77,54.67,57.12,58.26
26/09/2019,57.33,57.49,58.03,57.06,55.05,53.4,54.21,54.58,55.5,55.48,56.09,54.27,53.36,53.44,56.11,55.47,55.57,57.02,55.81,55.53,56.55,57.83,59.75,59.67,58.61,60,60.12,58.63,56.95,56.25,53.99,56.16,58.83,62.42,66.55,66.49,67.57,73.81,77.76,84.03,88.84,93.69,95.52,99.55,101.99,97.07,101.43,102.04,100.62,107.3,108.12,108.03,109.38,107.93,109.91,108.81,111.45,110.08,110.68,112.31,115.75,116.76,118.43,119.29,123.98,122.38,126.06,131.6,132.22,135.36,139.26,143.68,148.65,153.05,156.41,157.31,155.43,156.86,157.82,160.85,164.32,163.65,168.93,173.43,175.15,175.54,176.63,173.45,171.28,169.61,169.15,179.43,179.32,181.06,178.97,175.14
27/09/2019,174.56,173.25,173.57,174.95,174.29,175.02,182.18,178.89,176.69,171.51,165.04,164.65,161.39,156.27,148.1,139.7,136.75,133.39,135.41,136.21,140.09,141.05,138.29,133.55,129.03,130.27,125.55,123.99,126.16,121.45,120.04,120.48,118.03,121.51,119.26,126.13,130.42,130.48,132.75,135.74,146.89,151.63,152.65,152.74,153.33,149.61,146.34,146.03,151.38,149.2,154.09,161.22,159.95,162.64,155.79,157.89,151.91,146.28,139.31,128.38,125.39,119.91,112.55,98.77,89.03,85.8,91.22,90.06,91.95,99.51,108.33,115.27,120.5,130.66,136.6,140.17,154.61,166.07,172.39,180.16,180.97,179.05,175.98,175.82,181.54,184.01,188.98,192.18,201.14,200.96,193.03,192.75,194.37,197.39,199.11,199.4
28/09/2019,207.29,208.42,212.76,221.8,219.36,213.49,219.07,220.23,226.05,225.78,226.61,226.25,226.02,225.31,229.82,226.89,224.63,228.36,237.49,243.75,241.94,246.31,250.03,242.81,245.52,244.67,248.65,253.83,262.69,269.75,282.13,299.98,308.48,317.08,328.09,333.38,350.87,362.25,380.33,387.19,388.12,403.95,404.64,411.1,407.69,398.58,404.13,418.25,413.6,404.31,399.23,395.06,404.89,393.43,388.49,380.7,369.82,369.66,367.22,363.59,354.89,336.99,332.63,332.67,334.17,333.63,340.41,346.62,349.83,353.41,360.32,344.18,345.4,354.48,355.18,359.02,358.86,365.34,378.27,375.98,364.13,343.74,338.77,340.58,333.38,327.62,327.07,320.49,313.28,313.29,314.7,302.7,292.67,286.09,277.45,273.23
29/09/2019,273.91,275.76,275.87,275.16,273.21,277.29,283.55,284.58,285.26,275.82,266.26,264.91,269.01,271.41,265.36,258.08,255.11,250.66,251.72,250.47,245.44,243.51,239.77,234.37,231.47,223.38,218.88,216.22,220.31,222.96,222.42,227.45,233.29,237.59,243.04,251.24,261.41,273.16,267.7,271,272.22,282.87,303.02,310.38,318.37,323.2,322.95,327.04,336.24,345.6,351.12,352.25,355.98,362.91,366.27,371.65,380.51,382.96,383.48,392.77,390.77,385.78,390.7,402.38,404.36,402.81,409.52,413.52,417.13,422.54,426.53,427.7,427.48,425.26,425.13,424.25,409.8,392.01,385.91,386.46,378.48,375.53,369.41,361.61,354.8,350.35,340.71,329.68,329.59,338.9,345.97,351.19,352.45,359.65,363.89,370.24
30/09/2019,375.37,392.82,399.39,409.93,412.8,420.35,437.22,473.19,493.25,513.67,542.11,576.67,595.98,616.45,622.64,623.81,640.84,641.34,632.72,627.56,624.5,629.25,629.86,626.75,628.58,618.75,605.11,592.47,591.41,585.22,576.83,576.5,573.22,571.17,569.47,572.61,570.91,570.05,577.7,563.53,572.17,569.03,561.16,555.84,544.47,534.92,541.16,535.13,541.11,531.11,521.08,495.38,494.64,495.42,474.07,470.11,450.66,432.48,411.45,401.89,387.9,365.76,353.35,327.91,303.48,271.27,247.48,231.92,217.07,202.09,191.72,179.16,170.61,165.32,159.98,158.51,155.4,154.42,153.57,156.67,151.1,144.65,137.52,134.82,133.48,128.23,125.47,126.18,127.62,121.35,116.39,112.15,108.32,106.49,109.85,112.95
01/10/2019,110.57,106.53,107.63,107.47,110.12,106.55,104.45,110.73,116.11,118.97,126.48,132.04,137.86,141.97,144.69,150.12,157.97,160.13,165.72,177.43,189.22,195.29,197.2,195.63,198.88,201.18,205.9,200.28,198.85,205.9,209.15,214,219.2,221.3,222.73,230.3,239.32,257.37,268.73,283.31,289.46,293.7,290.24,289.42,279.53,279.72,280.69,291.46,282.13,275.65,269.75,262.02,260.81,266.03,254.96,245.78,236.15,223.19,209.88,200.68,193.25,185.24,177.57,173.01,158.86,150.36,144.31,135.03,125.24,124.9,132.23,138.68,138.91,128.95,114.45,111.54,106.73,103.99,101.49,93.33,86.95,83.49,76.98,76.53,75.78,76.94,80.95,85.36,83.94,85.65,95.18,103.7,105.96,113.87,118.84,124.31
02/10/2019,129.61,139.81,139.29,132.29,129.86,128.65,135.15,139.65,129.19,127.68,139.2,138.52,138.32,144.14,145.87,153.58,147.29,140.41,141.01,143.99,140.76,133.08,129.33,129.93,138.72,135.34,135,132.52,141.07,134.1,125.68,118.74,119.55,119.45,134.6,152.42,158.37,157.3,168.46,170.88,183.13,199.7,186.38,191.45,202.81,201.82,203.84,211.74,212.51,220.59,226.98,224.22,222.31,219.11,211.32,210.31,214.27,206.63,200.37,214.02,215.4,221.52,220.55,216.41,209.1,202.71,198.76,209.53,229.5,236.32,248.98,255.09,258.25,267.2,266.2,276.4,285.77,284.09,289.52,287.45,291.74,295.97,298.73,303.23,307.63,308.22,304.59,296.48,300.91,306.31,311.06,309.46,312.02,310.99,305.73,302.51
03/10/2019,298.1,296.87,286.76,271.77,257.15,248.17,242.92,233.64,224.24,220.83,215.43,209.1,200.52,191.37,179.99,172.2,171.28,165.54,158.88,157.3,149.18,146.41,139.43,131.1,128.4,122.14,120.02,114.72,110.24,106.79,102.66,98.6,98.31,99.38,96.87,87.67,81.88,86.1,86.21,86.02,82.91,83.03,81.93,79.71,77.99,77.74,74.77,72.13,71.29,69.27,64.49,62.37,62.97,61.23,64.97,60.7,56.39,50.85,48.1,46.47,46.49,42.49,42.82,39.06,38.55,33.77,29.71,26.87,28.01,29.58,31.83,31.81,33.84,36.36,37.31,35,33.07,32.32,33.04,34.78,34.83,34.5,35.48,37.69,35.66,36.34,37.59,39.79,41.56,42.97,40.61,37.72,33.65,31.86,31.86,34.25
04/10/2019,35.37,38.54,41.68,44,42.36,39.29,36.06,34.24,35.37,36.75,38.99,38.79,38.69,38.11,39.25,41.75,43.16,42.66,43.66,43.1,43.13,41.62,45.75,49.11,53.79,56.69,63,67.34,66.15,68.55,74.72,80.12,82.11,81.86,83.02,84.61,86.24,89.94,92.92,94.45,103.68,106.02,118.68,126.16,130.44,138.93,145.71,145.45,141.85,143.22,144.23,144.69,145.68,145.93,135.5,133.29,132.91,125.3,125.91,132.03,134.9,142.39,140.92,138.5,139.27,143.8,149.68,155.49,163.36,171.66,176.69,186.72,197.49,204.87,211.79,225.29,237.24,242.25,238.39,240.47,233.23,231.35,232.4,232.97,232.09,233.14,236.68,235.27,232.79,237.77,238.19,235.89,231.09,225.89,218.29,211.91
05/10/2019,209.3,208.13,202.05,201.53,200.01,196.82,192.37,181.27,180.38,179.24,179.98,175.59,172.18,172.82,176.06,171.9,170.86,168.14,165.16,157.57,152.66,152.3,146.27,139.78,135.86,130.18,128.95,123.59,116.7,120.62,116.1,111.73,109.24,107.97,112.37,107.55,108.75,107.2,106.1,101.99,102.01,95.48,95.26,91.58,87.38,82.38,79.98,79.59,71.29,67.32,66.15,60.39,61.24,59.32,57.5,58.02,56.09,52.86,49.05,46.95,47.54,46.04,44.01,41.18,36.54,35.59,33.17,33.32,37.29,40.99,45.09,53.17,60.27,63.96,65.61,66.96,65.52,63.89,65.83,67.19,68.6,70.37,70.51,71.1,72.03,72.9,72.71,72.38,72.68,69.5,69.55,69.32,69.68,71.96,75.6,77.34
06/10/2019,81.49,87.65,92.33,93.32,92.63,92.04,93.25,93.91,94.79,91.97,92.54,93.98,95.4,94.7,95.13,94.3,94.64,97.62,98.11,100.25,103.53,103.66,103.51,104.54,108.66,106.7,106.07,105.93,109.65,107.37,104.79,109.06,107.19,108.71,106.72,112.41,120.23,125.85,133.38,142.35,148.78,155.91,162.57,166.4,171.45,177.09,184.29,187.9,198.93,204.47,209.76,215.46,221.86,224.61,237.36,237.56,239.99,239.68,234.74,233.99,227.67,223.18,213.06,211.61,211.91,212.65,208.8,211.08,211.64,211.9,214.46,217.25,216.18,213.26,217.35,217.75,219.24,219.02,219.98,215.24,206.61,201.87,196.49,190.59,185.82,181.87,178.78,174.88,171.59,167.9,166.22,159.91,149.77,144.94,139.48,133.16
07/10/2019,129.36,124.33,111.64,106.15,102.49,95.7,89.23,85.43,82.3,75.55,75.87,76.54,77.32,80.09,83.54,89.56,93.12,97.25,96.87,93.74,86.42,74.04,64.62,58.09,53.59,50.53,49.09,49.5,46.6,39.37,34.16,28.95,24.9,22.12,22.14,25.37,26.25,28.76,33.05,35.54,35.37,35.39,32.77,31.24,31.34,29.62,29.11,26.57,24.5,24.12,25.64,26.59,27.51,28.5,30.21,30.87,32.93,33.7,36.21,36.07,34.51,33.79,34.86,35.41,34.82,35.04,38.08,40.88,45.38,51.49,57.76,61.43,65.99,70.6,75.15,81.96,86.72,92.92,95.31,98.59,102.94,106.4,106.41,110.14,111.41,116.48,120,122.41,127.71,131.25,131.43,134.59,139.31,144.44,146.99,148.96
08/10/2019,156.34,160.9,162.78,164.62,165.2,161.89,162.69,164.55,177.95,187.99,193.4,196.88,206.59,213.27,222.71,230.71,238.73,249.38,256.06,264.44,269.96,276.45,284.02,286.31,285.52,285.77,284.38,281.95,286.5,289.78,297.68,297.23,290.67,283.15,279.37,275.65,270.52,266.28,263.47,260.16,257.8,246.16,235.54,227.7,221.33,216.47,211.13,207.55,207.73,197.62,184.95,184.93,184.54,184.02,179.27,180.27,177.78,175.35,176.92,176.68,169.46,167.79,163.52,155.81,157.02,149.75,145.87,146.72,153.78,153.46,145.28,142.41,147.65,155.1,154.42,161.91,164.57,171.83,177.78,182.32,188.04,192.59,200.38,212.35,226.74,227.4,221.62,220.93,224.22,225.09,233.2,245.64,244.89,252.85,262.28,266.09
09/10/2019,269.38,275.39,273.22,274.96,278.42,276.55,279.25,275.38,281.57,284.24,279.8,270.33,255.55,248.33,248.06,247.38,239.83,234.04,226.67,223.89,224.19,218.36,213.24,210.1,210.36,207.58,201.87,204.3,203.26,203.5,208.54,210.4,211.93,214.39,221.97,230.5,236.32,248.97,251.02,249.65,246.79,250.85,248.37,247.62,242.56,239.53,244.34,248.9,240.86,247.54,236.08,227.02,226.26,220.35,231.35,221.21,221.92,228.28,226.9,228.94,217.01,220.95,211.45,208.88,208.52,208.84,214.6,206.64,212.1,208.96,213.13,217.65,222.13,219.27,222.01,228.09,237.05,244.87,246.77,243.82,236.97,240.74,245.08,249.9,256.74,250,253.98,261.5,269.25,272.08,273.91,271.51,270.92,265.67,267.93,274.79
10/10/2019,275.73,276.23,274.7,269.24,271.77,272.02,269.96,266.19,264.53,257.56,256.67,253.95,251.02,252.04,251.86,249.17,254.96,258.12,257.07,254.03,256.28,259.06,268.24,270.82,258.68,245.59,240.73,247.91,253.31,262.39,274.4,276.27,278.51,281.32,283.7,296.38,307.7,312.58,324.92,323.61,334.45,347.84,357.02,349.65,347.52,353.9,360.87,366.1,363.45,345.73,338.6,327.99,331.21,338.03,329.67,330.87,333.88,327.5,319.91,311.02,306.15,286.37,279.87,270.87,255.7,247.25,247.47,244.88,245.75,248.67,249.42,250.78,254.83,253.86,257.23,260.65,266.46,266.82,274.45,276.01,275.56,274.91,272.62,271.92,271.42,280.8,287.99,288.33,287.75,292.52,300.45,307.54,305.81,306.13,305.85,305.95
11/10/2019,304.54,308.46,315.37,326.93,328.63,334.25,340.02,348.86,350.41,359.25,366.15,376.43,381.02,390.77,406.41,421.59,429.67,434.5,435.49,436.52,434.81,432.74,430.27,429.01,430.61,425.26,418.91,418.56,425.39,424.71,425.81,425.2,422.8,416.59,411.32,404.12,399.63,402.71,393.3,387.84,392.12,402.69,410.25,416.74,415.15,415.2,419.16,420.17,418.37,422.95,425.7,424.81,429.23,434.09,440.56,447.39,456.01,444.09,434.98,435.98,435.64,438.56,438.48,442.84,439.77,442.09,439.92,444.2,445.47,447.41,452.78,456.91,456.81,462.86,469.32,470.8,474.5,474.77,479.34,484.24,485.74,487.32,488.87,488.09,487.88,491.06,486.88,482.23,473.87,467.9,472.59,463.98,455.93,455.91,447.78,433.91
12/10/2019,421.17,409.86,394.47,381.52,377.52,377.34,367.93,360.4,343.2,329.46,333.07,320.56,317.97,312.92,303.95,291.58,280.61,275.13,270.75,256.89,249.29,245.73,245.84,245.56,240.6,236.98,230.31,226.29,220.95,214.91,214.68,218.85,221.05,218.47,217.42,217.58,225,227.35,229.09,231.82,234.98,240.18,238.77,236.54,235.95,233.9,228.16,227.38,217.21,203.85,200.3,189.25,181.38,180.84,177.45,155.13,148.09,138.9,135.08,132.49,128.31,122.2,118.53,115.68,107.73,98.88,92.6,92.92,95.23,101.05,104.69,96.6,96.17,101.09,102.5,108.01,110.88,114.93,117.92,117.92,115.36,116.55,114.06,108.36,106.11,104.91,107.54,110.26,109.84,103.55,104.21,101.74,98.63,95.22,92.46,86.44
13/10/2019,84.9,83.58,84.64,83.57,85.64,86.18,83.65,80.81,77.99,80.52,83.16,85.67,88.93,88.36,87.25,89.26,89.42,90.73,92.15,96.33,97.39,100.33,101.65,101.19,104.48,105.82,107.54,104.1,104.54,101.79,106.11,106.13,101.73,96.88,94.56,96.49,103.22,107.07,104.96,102.97,109.21,111.04,113.42,117.21,114.68,111.42,116.78,118.2,126.31,133,134.18,140.92,153.24,161.5,171.65,173.14,188.39,197.69,197.18,206.09,220.31,231.16,241.95,249.37,264.35,277.35,284.56,289.95,298.91,309.16,321.04,324.71,333.42,338.01,339.09,339.2,348.76,368.98,382.77,380.85,374.44,374.48,372.91,367.02,368.16,365.3,356.61,354.56,348.45,333.21,315.43,314.02,310.23,310.62,304.18,300.3
14/10/2019,285.93,275.13,263.81,258.09,249.33,238.32,218.65,210.45,204.81,193.97,182.42,172.24,160.25,149.95,140.12,126.76,116.48,106.99,101.68,97.11,92.1,86.69,81.34,73.64,67.71,58.38,54.45,53.18,46.85,42.35,37.31,33.55,31.66,29.52,24.73,23.47,20.04,16.96,14.92,14.58,15.23,15.49,12.84,13.55,14.67,14.79,16.95,20.22,22.84,26.17,28.8,32.17,36.05,42.23,43.27,44.79,52.73,53.83,56.77,58.55,60.29,62.96,69.27,76.31,90.43,97.13,107.65,119.62,136.36,153.82,160.9,168.4,174.1,169.66,168.7,167.97,167.84,171.46,173.15,171.43,170.3,170.27,171,166.62,163.98,163.28,165.96,167.72,165.48,160.1,160.89,155.58,149.69,145.91,146.93,146.18
15/10/2019,146.43,149.96,149.27,145.41,137.72,134.89,136.61,137.08,137.12,133.6,128.63,125.93,124,118.85,112.8,110.72,112.7,111.24,108.91,100.91,94.64,90.54,87.5,83.49,80.96,77.39,75.77,71.01,65.45,58.76,52.38,45.2,38.96,34.43,30.37,27.39,24.19,22.97,22.18,21.82,22.33,24.74,23.04,20.12,18.73,17.79,15.08,13.88,12.79,12.49,13,13.66,14.17,13.11,12.13,14.3,18.79,18.56,19.71,21.82,25.05,24.95,22.83,23.38,31.4,33.95,34.44,37.56,42.35,48.22,48.51,57.61,63.88,68.33,71.12,79.6,87.46,90.81,100.6,101.87,107.37,111.28,117.29,120.36,120.97,124.31,132.7,132.43,129.06,134.58,140.05,147.81,149.49,154.23,161.32,161.75
16/10/2019,166.31,184.17,192.1,189.02,181.69,179.83,180.23,182.35,184.19,174.55,171.3,165.35,156.52,154.02,152.5,151.75,148.21,147.7,149.09,147.53,148.43,154.43,157.4,160.82,159.27,157.7,155.85,153.35,152.27,153.3,155.4,156.32,163.38,164.46,170.73,177.77,181.59,183.97,194.56,192.74,192.27,193.4,194.41,195.9,198.42,199.09,197.39,186.57,178.24,171.07,167.39,163.18,157.74,156.36,153.58,148.01,131.06,121.84,116.35,114.61,110.04,103.19,102.57,104.4,104.96,109.37,112.02,112.52,115.85,123.51,131.31,134.76,140.21,143.87,150.82,153.48,157.18,165.13,172.24,178,178.88,177.9,177.79,174.62,173.77,175.35,173.09,167.45,163.66,167.82,169.08,169.38,172.47,174.15,174.69,178.89
17/10/2019,181.62,182.3,179.52,185.48,184.41,183.25,188.02,189.61,191.2,192.91,192.31,193.82,193.69,186.8,188.89,188.88,182.84,182.82,187.91,185.17,182.46,186.06,190.57,182.85,180.35,179.02,172.47,168.47,164.53,133.11,142.09,157.84,155.04,152.14,148.8,141.42,135.27,127.94,124.2,123.5,117.44,114.02,108.17,99.45,97.09,94.98,92.07,88.39,81.23,79.94,79.08,72.29,64.68,58.21,55.51,50.63,45.64,41.6,39.81,35.79,36.7,34.73,34.43,33.92,34.58,33.28,35.5,37.96,39.96,45.88,51.25,58.16,62.12,69.34,73.69,80.1,82.21,85.83,87.13,92.22,97.17,96.8,100.39,104.01,108.52,111.9,111.03,107.89,107.46,104.42,108.18,109.22,105.08,104.36,99.08,99.79
18/10/2019,103.17,102.49,99.77,99.16,97.21,99.78,100.23,98.2,96.93,94.41,95.48,100.87,103.69,107.72,107.3,106.25,106.61,106.7,114.88,127.35,136.33,145.24,151.09,161.96,170.81,176.65,179.23,184.27,179.9,182.04,190.09,196.66,199.9,201.59,206.06,216.15,222.09,227.8,235.11,243.96,255.93,267.46,278.01,286.04,301.4,317.38,329.09,369.06,379.35,389.62,403.49,425.45,432.75,416.48,413.46,424.06,416.15,402,412.89,423.68,434.44,412.89,401.31,379.15,363.91,345.08,328.63,314.74,314.69,309.44,299.4,295.56,298.23,300.63,299.06,296.27,291.85,297.09,293.55,288.36,284.95,280.98,275.2,271.12,267.53,262.14,256.27,250.68,244.02,236.12,230.64,223.4,214.93,210.62,213.62,212.95
19/10/2019,210.75,210.47,208.32,207.43,210.36,214.35,215.48,211.17,216.35,216.77,217.91,222.29,222.03,222.5,224.29,219.33,220.1,217.26,213.46,211.73,209.85,211.99,212.86,211.21,207.2,195.79,187.21,181.23,183.74,185.75,192.23,197.86,198.96,194.63,190,189.04,189.06,189.95,196.19,207.15,208.37,211.85,211.74,210.37,219.25,213.24,212.68,209.4,201.31,196.05,188.54,185.33,182.12,174.94,167.5,162.22,158.35,151.82,144.96,139.71,139.36,138.52,137.21,136.91,138.13,144.54,144.92,135.07,128.04,124.54,126.74,125.56,120.84,116.84,118.4,117.69,114.81,111.38,110.79,109.82,106.67,111.95,108.26,105.33,108.11,106.09,104.15,107.36,103.97,100.07,93.49,88.68,82.39,79.75,83.13,83.13
20/10/2019,82.26,76.35,73.64,74.06,70.5,65.35,66.36,66.87,60.39,57.23,54.34,52.31,49.45,44.37,45.11,48.23,48.56,48.14,45.54,47.01,47.05,42.02,42.49,42.89,43.27,44.31,43.23,42.92,36.57,34.15,30.26,29.39,30.48,31.17,26.39,24.87,23.17,23.59,22.98,20.93,18.64,17.57,15.83,14.02,14.28,12.64,13.97,11.96,10.87,10.69,12.23,12.08,12.45,13.26,14.6,15.94,15.76,15.86,16.3,18.85,22.95,24.43,28.72,32.06,35.77,39.14,39.56,41.95,43.72,44.72,48.34,53.15,51.97,52.4,53.16,55.39,53.83,52.62,54.56,54.09,52.81,55.5,65.01,69.2,73.33,76.09,83.68,81.17,75.58,72.4,86.38,86.02,87.12,79.75,79.92,76.36
21/10/2019,73.15,76.34,83.88,88.73,86.36,84.29,87.71,86.74,82.63,79.53,78.21,81.81,84.93,90.37,88.85,86.97,84.39,81.12,77.48,74.05,75.8,81.98,84.36,79.95,81.57,78.1,69.85,71.07,70.61,66.95,65.91,64.02,63.83,59.79,53.82,49.01,45.71,47.24,47.89,50.88,44.79,40.4,40.96,40.08,35.95,36.4,38.66,43.48,49.72,51.42,50.61,49.95,49.61,47.66,42.67,37.73,36.55,37.76,35.68,35.36,38.84,40.93,44.7,45.31,46.33,45.79,48.88,53.09,54.08,58.92,65.32,71.42,72.3,69.5,71.31,72.85,69.53,69.87,71.73,73.75,72.32,71.79,69.33,68.65,70.31,68.5,69.14,70.66,70.56,68.18,67.35,64.6,63.7,66.59,67.02,66.33
