Date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
07/06/2020,13.22,14.22,12.67,11.89,12.67,11.67,14,13.22,14.5,13,12.22,10.67,9.11,9.89,12.22,9.67,8.89,9.22,9,9,8,7.78,6.75,5.71,5.33,4,4.78,4.78,4.78,4.78,5.56,5.56,5.56,5.56,5.56,4.78,4.78,4.78,5.78,5,5.78,5,5.78,5.78,5.78,6.5,7.14,6.33,8.11,8.11,6.43,5.67,8.11,8.11,8.11,8.11,6.33,5.56,7.89,7.11,7.11,6.33,6.33,5.56,5.56,4,4,3,2.4,3.78,4.56,3.78,4.78,4.75,4,4,5.6,7.33,8.33,7.5,6,6.67,6,5.22,4.44,4.5,2.25,3,2,2,2.78,2,1,1,1,1
08/06/2020,1,1,1,0.22,0,0,0.78,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0.78,0.78,1,1,1,1,1,1,1,1.78,1.78,1.78,1.78,2.56,3.33,3,3,3,2.22,2.22,2.22,3.22,4,3.22,3.22,3.22,4.71,5.33,5.56,4.78,4.78,4.78,5.25,4.5,5.33,5.33,6.89,9.22,9.44,8.67,7.89,7.89,7.89,10.33,8.78,9,9.75,9,9.78,10.56,9.75,10.71,11.56,10.78,10,11.71,12.56,11,12.5,12,11.22,10.44,9.67,9.29,10.78,9,9,8.78,8,8.78,8,8,7.4
09/06/2020,8,8,7.29,8.33,7.8,7.5,8.67,8.22,9.25,10,11,11.71,12.78,15.11,15.89,16.75,18,18.86,18.33,18.2,17.5,17.67,20.11,18.33,16.33,17.56,18.33,17.33,16.56,16.56,16.78,16,13.86,12.89,12.11,12.11,12.89,13.67,16.22,18,18,18,16.44,18,16.57,18,18.78,18.75,18,21.11,22.33,23.75,21.43,22.33,21.2,24.67,24.67,24.5,25.22,23.67,26,24.22,22.67,22.67,20,20.57,21.78,21.75,21.43,24.67,22.75,21.86,20.33,21.86,20,20.14,19.56,17.75,17,17.33,16,15.5,15.33,15.78,14,13.25,13.71,14.56,13.56,13.56,14.33,13.56,12.56,14.11,14.11,14.75
10/06/2020,13.14,12.33,14.11,13.25,13.14,11.67,9.29,10,10.75,10,9.78,8.33,9.78,9.78,9.78,8.75,9,10,9.33,9,8,8,9.56,8.56,8.56,8.78,8.78,8.78,9.56,10.33,10.33,10.33,10.33,8.78,8.78,9.5,9.43,10.33,10.78,10,9.22,8.44,8.44,6.89,6.11,6.89,6.89,7.67,7,7.14,6.25,7.29,7.33,5.67,6.44,6.44,6.44,8.22,9,10.56,9.78,9.78,10.56,9,11.14,11.33,9,10.43,10.33,10.2,11.14,12.89,12.89,14,15,15.78,13.75,14,15.56,14.78,9.75,9.89,11.44,8.11,7.25,7.14,7,6,6.78,6.78,5.78,5,5.71,4,4,4.78
11/06/2020,4.78,4.78,3,3.75,4.5,4.43,4.33,4.56,4.56,4.56,3.78,2.67,2.67,3.5,3.43,2.67,2.6,3,2.67,2,2.6,2.78,2,2,1,1,1.78,1.78,1.78,1.78,1.78,1.78,2.56,1.78,1.78,1.78,1.78,1.78,1.78,1,1.78,1,1,1,1,1,1,1,1,1,0.22,1,1,0.22,0.22,0.22,0.22,0.25,0.29,0.33,0.4,0.5,0.29,1,2,2,1,2.78,2.75,2,2.78,3.78,3.78,4.75,4.71,4,5,5,5.4,6,5.67,6,8.56,9.33,10.11,11.11,10.56,12.11,13.11,11.56,11.56,12.33,13.11,13.89,13.89,13.11
12/06/2020,14.89,15.67,15.67,18,18.22,20.56,19.78,23.11,23.11,25.67,29,32.11,31,32.33,31,32,32.33,32,33.89,29,29.56,27,22.14,16,15,12.5,11.2,11,11.33,13,13.22,16.56,17.56,17.78,19.56,20.56,22.33,21.78,25.25,24,25.67,27.33,29.14,29,28.6,33.44,32.5,29.43,28.56,28.5,26,25.29,22.67,25,24.22,19.33,20.11,22.44,23.22,20.89,20.11,23.22,24.56,23.78,26.11,26.11,21,22.56,22.56,20.67,21,19.75,21.57,20.33,20.56,20,22.56,23.33,25.11,27.67,28.44,30.5,32.33,35.44,32.89,28.78,33.67,31.33,31.89,33.44,33.5,34.71,33,32,29,27.67
13/06/2020,26.89,22.78,19.44,18.25,17,16.33,19,27.43,30.67,30.2,38.25,38,37.67,36.4,30.5,30.33,26,38.11,34.78,31.22,26.33,22,18.22,16,16.33,14.68,13.67,11.75,9.43,9.33,9.2,6.89,5.89,7.44,8.22,6.67,6.67,6.67,8,8,6.44,8.22,6.44,7.25,8,9.56,11.11,10.33,8.56,8.56,9.75,9,8.5,7.67,7.2,9,6.89,6.25,8.14,7.67,9,10,11.33,13,10.89,11.89,16,15.44,18.22,22.56,26.11,30.44,32.44,32.89,38.56,41.89,43.89,46.44,47.44,44.56,51.56,51.56,56.44,52.56,58.22,57.44,58.44,61.56,62.56,63.33,63.56,65.89,59.11,58.33,57,52
14/06/2020,55.89,55.25,56.89,53.78,54,53.22,51.89,48.78,47.44,44.25,41.22,45,42.78,45.89,44.11,46.44,50.78,46.67,43,42.22,41.75,39.11,41,40.44,40.22,43.67,46.25,45.86,42.56,42.25,41.22,42.78,42.78,45.33,45.5,47.86,48.67,53.33,49.78,52.89,53.89,54.5,55.29,57.22,61.33,59.78,57.44,57.44,58,60.33,63.14,61.67,61.6,54.78,61.67,61,63.33,61.8,60.5,59.67,58,60.11,60.5,62,59.44,59.22,60.11,59.75,58.11,58.5,58.44,56.75,55.86,54,50.44,51.25,49.44,47.89,47.67,51.43,47.22,45.67,47.22,47,46.29,47.56,51.56,50.78,51.56,53.11,51.56,52.33,52.25,50.71,49.22,48.44
15/06/2020,46.89,47.67,48.44,47.5,47.44,46.67,45.67,45.67,43.89,45.5,48.56,46,48.14,47.33,45,44.22,45.33,45,43.44,42.44,39.11,37.33,34.56,35.14,35,35,34,33,33.67,32.6,32,30.44,29.67,28.67,28.75,29.22,29.25,27.44,29,28,28.33,29,27,27.5,30.67,29,30,29.33,31.2,28.5,26,28.89,28.67,26.89,27.44,25.67,23.89,21.11,19.33,18.25,15.56,13.75,15.11,15.5,13.57,16.22,15.43,15.33,13.5,13.43,12.56,11.75,11.43,10.56,9.78,9.56,8,9.56,7.78,7,5.57,6.33,5.44,5.44,5.44,5.44,5.29,5.33,6.78,7.56,6.75,8.33,10.11,10.11,9.33,9.56
16/06/2020,11.11,10.33,8.78,10.33,10.56,9.71,9,9,9,8.44,8.44,6.89,7.67,7.67,6.67,6.67,6.67,7,7,6.5,6.33,7.56,6.56,4.67,3.6,4.78,3.75,3.75,4.56,3.33,2.67,3.5,3.56,3.56,3.56,3.56,3.56,3.56,3,3,3,2.22,2.22,2.22,0.67,0.67,1.22,1.22,1.22,0.44,1,1.78,1,1,1,1,1,1,2,2,1.22,1.22,1.22,1.22,2,1.22,1,1,1,1,1,1,1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17/06/2020,1,1,1,1,1,1,1,1,1,1,1,1.78,1.78,1.78,1.78,2.56,2.56,2,2,2.78,2.78,1.5,1.5,1.78,1,1.78,1,1,1,1,1,1,1,1,1.78,1.78,1.78,1.78,2,2,2.78,2.78,3.56,2.78,3,3.78,3,3.78,3.78,4.56,8.33,9.11,9.11,13.22,14,15.56,21.22,29.22,27.11,26.33,23.44,25.44,29.56,26.89,28.89,27.56,29.5,29.67,28.44,29.44,29.44,34.33,35.11,32,31,30.5,28.44,30,33.33,34.11,32.56,33.33,34.11,36.44,36.44,32.56,33.11,33.11,30.56,30.78,29.33,26.89,25.33,24.56,23,25.56
18/06/2020,28.67,27.89,27.89,30,30.78,30.78,31.5,30.71,29.22,26.11,25.33,23,23.78,23.56,22.78,22.56,22.56,25.56,23.78,23.56,21,18.57,16.67,14.8,13.5,11,10.44,10.44,9.67,8.89,6.56,6.56,8.11,8.11,8.89,8.89,8.89,8.11,9.5,9,9,7.29,8,9.5,10.86,8.56,7.78,9.33,9.33,7.78,7,5.22,6,5.22,5.22,5.22,6,6,5.22,4.44,5.22,5.22,6,6,4.22,4.25,5.78,5.78,5,5,4.29,5,6,5.22,4.5,5.29,5.67,6.4,6.5,7.67,8,5.89,6.89,7.25,6.56,7.56,5.44,6.5,7.57,8.67,9.4,10.22,10.25,8.67,8.11,8.11
19/06/2020,8.33,8.33,7.56,9.5,10.14,10.33,11.8,13,12.75,14.33,15.25,14.43,13.67,12.22,13,12,12.22,14,14.56,12,11.25,10.29,7.86,9,8,8,8,8,8.5,7.57,6.67,7,8.86,8,8.14,9.67,9.75,9.14,10.25,12.56,13.5,15,13,13.6,11.44,12.44,12.44,11.67,12.22,11.5,9.67,11.56,11.56,10.78,10.56,11.33,13.67,14.44,14.44,13.67,12.11,13.11,13.11,10.78,12.56,14.11,16.56,15.75,14.67,15.67,15.22,14.67,14.11,13.33,12.56,14.11,16.44,18,19.56,18,20.11,24,24,23.78,19.89,19.11,19.56,23.67,26,24.67,24.67,24.67,24.89,26.44,26.25,26.44
20/06/2020,27,25.29,25.67,25.5,24.11,23.75,22.33,20.33,18,17.25,17.75,18.43,19.11,19,17.86,18.33,19.2,17.56,15.78,14.78,13,12.78,10.75,8.67,7.7,7.78,7,6,5.25,4.44,3.67,2.89,2.11,1.11,1.25,2.14,0.89,1.67,3.71,3,3.78,3,4,5.56,8.67,6.33,8.11,8.11,9.67,10.67,15.67,12.56,10.22,8.67,11.67,11,9.44,8.67,9.44,6.11,6.11,6.89,6.89,7.44,6.67,6.67,4.22,4.22,4.44,6,5.22,4.44,6,5,4.25,4.22,5,6.56,8.11,5.56,7.11,6.33,5.5,4,2.44,3.22,1.33,2,2,1.22,0.5,0.5,1.78,2.56,3.33,2.56
21/06/2020,2.56,3.33,4.11,6.67,5.89,5.11,5.89,6.67,6.67,6.67,5.89,6.67,7.44,6.67,5.89,5,4.86,5.33,5,4,3.29,4,2.4,2.5,1.33,1,0.5,1,1,1,1,1,1,2,2.75,1.4,2,2,3.78,4.5,3,3,3.6,3,4,4,2.25,2.25,3,3.78,3,3.78,4.56,5.56,6.33,6.33,4.71,6.56,6.56,5.78,8.25,7.43,7.33,6.6,7.56,6.78,6,5.78,6.5,6.56,6.56,6.56,5.78,5.78,5,4.78,5,5.78,5,4.4,4,4.33,5,5.33,6,5.44,6.44,7.44,7.67,7.89,8.89,9.89,10.89,11.11,12.25,13.11
22/06/2020,13.33,15.11,14.56,15.56,15.56,15.78,17.33,17.33,18.11,19.67,20.44,20.44,20.44,19.67,21.22,24,23.2,24.33,24.89,23.11,22.11,20.25,17.56,11.86,9,11.78,9.44,9.44,9.22,9.22,10,10,10.78,10.75,10,10.78,10,9.4,6.33,8.56,9.56,10.33,10.33,9.56,9.56,9.56,8.78,10.33,10.33,11.89,13.14,11.67,13.33,12.56,13.33,12.56,11.56,10.78,11.5,10.71,12,11.2,12.86,12.33,11,10.78,11.78,10,9.22,9.25,10.78,9.33,10,10,10,9,8.5,10,10,10.71,10,11.2,12.14,15.67,16.44,15.44,17.57,17.11,16.89,16.11,17.67,16.89,16.67,16.67,18.25,18.71
23/06/2020,19.44,19.44,17.11,18.5,18.67,17.67,18.44,17.67,16,16.11,13.5,12.71,14,13.8,13.5,13,13.8,14,14,13,13.56,12.5,10.5,7.64,6,6.78,5,3.8,3.44,1.67,1.67,3.44,3.44,1.89,2.67,2.67,3.44,2.67,3.78,3,3,3,3,2.67,2.4,3.29,3.22,3.4,3.57,4.22,3.22,3.29,3.33,5,3.44,4.67,3.57,4.44,5.25,5.57,5.67,5.2,6,7.67,5.86,7,6.4,8,8.67,9,9.22,11.22,11.44,12.67,12.89,13.33,14.33,15.75,17,18.56,21.25,22.43,24.67,26.22,26.44,27.44,28.8,31.89,34.44,35.22,36.78,37.56,36.78,39.11,39.89,42
24/06/2020,41.43,41.67,42.75,43.22,42,42.44,41.75,38.89,40,38.67,38.25,37.43,34.67,36.4,34.5,30.33,24,36.44,32.89,30.89,27.33,26.89,23.89,19.96,17.25,14.5,12.8,11,9.43,8.67,9.43,9.11,7.56,9.11,10.89,10.11,10.33,11.89,12.22,12.22,11.44,12.22,10.67,9.67,8.11,11.22,10.44,8.89,9.67,8.89,9,9.78,9.75,8.67,9,10,10,9.57,11,11.78,11.5,10.8,10,10.86,11.67,11.6,11,11.22,13,14,15,15.22,17,17.44,19.22,20.44,21.44,21.89,24.67,26.67,26.11,26.11,28.44,32,31.67,29,43.33,41.56,41.33,39,36.14,37.33,35.25,31.43,30,31
25/06/2020,26.75,29.14,29,28,26,25.22,22,20.86,19,17.33,18,17.43,17.33,15.6,16,13,13,13.22,12.22,8.89,8.57,6.14,5.67,3.89,3,2.67,2,2,2,2,1.4,1.22,2,2,3,3,1.44,1.44,1.22,2,1.22,2,1,1,2.56,2.56,2.56,2.56,2.56,3.56,3.78,3.75,5.56,4.67,5.56,4.78,6.56,5.71,5.78,5.78,5,5.33,6,5.5,6,6.75,8.78,9.78,9.78,9,10.78,9.5,10.67,10.25,11.29,13,11.67,12.67,13.67,13.67,13.89,16.22,17,19.89,22.22,25.89,29,28.43,26.44,26.22,26,25.78,26.56,24.5,22.22,19.89
26/06/2020,21.44,19.89,19.11,19.75,17.86,17.33,15,14.22,13.44,13.44,11.67,10.89,12.44,13.22,13.22,14,13.22,13.67,13,12.67,15.11,13,11.25,8.4,6.11,6.78,5,5,4.22,4,3.22,4.75,5.43,7.11,7.11,7.89,9.44,9.25,10.33,8,5.44,4.67,6.29,3.67,3.67,5.22,3.44,3.44,4.25,3.57,2.4,2.5,2.67,3,4,5.5,7.14,9.57,9.11,12.44,18.11,15.78,12.67,11.67,11.67,12.67,13.56,16.67,18,31.22,25.78,33.78,35.33,36.89,40,33.78,33.78,34.78,35.78,25.75,14.67,10.78,9.22,6.89,8.44,10.78,30.33,16.5,14.29,10.75,14.8,12.75,11.56,13.11,18,18.67
27/06/2020,16.67,15.89,16.89,16.89,16.11,16.89,20.78,22.33,22.25,24.29,24.67,21.56,20,20,16.89,15.11,14.33,13.89,13.67,12.67,11.75,13,15.11,13.08,7.67,6.25,5.78,6.56,7.33,9.11,9.33,8.78,11.33,9.4,10,11,8.89,11,7.89,10.44,13.22,14.22,15.22,19.86,21.67,21.8,25,26.33,24.22,27.11,24,26.33,28.67,26.33,25.5,26.14,24,23.22,20.11,27.89,27,25.14,25.33,25,29.57,21.56,25.75,25.29,17.67,17.29,15.5,16,16,16.5,14,15.56,12.33,13.78,13.78,16,13.43,13,13.6,12.22,14,14,12.22,13.5,16.11,15.33,17.44,18.22,17.75,17.22,17.22,16.44
28/06/2020,16.44,17.22,16.44,10.78,10,11,10.67,8.86,10.67,9.67,11.67,14.78,13.5,15.78,17.25,18.14,21,23.57,25,22.8,24.33,22.67,22.78,25.67,28.56,38,32.33,31.33,30.56,29,24.33,24.33,22.78,21.22,20.25,20.71,20.89,24.25,27.33,28,32.11,37,38,42.11,41.78,43.25,40,36,40.2,40.5,52.5,51.11,45.67,46.22,42.67,34.67,35.22,35.78,38.11,36.33,33,37.44,39.33,38.33,35.78,33,27.29,27,23.44,24.6,24,22.33,21,25.44,23.67,21.11,16.78,15.75,13.25,10.57,11,15.25,16.78,16,12.67,9.56,8.5,7,7.67,6,7.56,8.33,6,5,5,5.67
29/06/2020,6.56,6.56,6.56,5,3.22,4,4.75,4,4,4,4.78,4.78,4,3,3,3.78,4.56,3,2.25,4.56,3.78,3,3,1.4,1.5,2,3.78,4.56,4.56,6.33,8.89,10.89,11.11,10.33,11.33,12.33,12.56,11.22,12.22,17,16.5,17.33,18.56,21.67,22.67,24.22,20.33,21.89,23.67,20.5,20.78,21.56,21,22.56,21.5,22,21,22.67,21.44,23.22,20.89,21.89,21.11,23.67,26.67,23.75,23,18.71,20.67,21.8,21,19.25,29.22,34.89,31,35.89,31.44,32.22,32.44,29.43,28.67,26.67,27.44,26.11,25.33,22.22,21.89,24.29,24.33,24,23.5,22.22,19.89,21.44,21.44,21.44
30/06/2020,20.67,18.33,17.56,18.33,19.11,18.11,18.11,18.11,17.11,17.89,18.67,17.89,17.89,17.89,16.89,16.89,17.67,18,18.56,16.29,16,14.4,13,13,12,13,14.78,15.78,17.78,19,21.75,21.5,25.71,26,26.44,30.2,36.44,34.89,30.78,31,32.33,31.22,31.22,29.67,27.33,26.56,28.67,27.89,31,32.33,28,30.25,29.43,29.33,32.75,29,34.25,32.89,30,30.86,28,27.33,29,28,26,28.89,23,24.33,23.89,23.67,22.44,18.89,17,15.33,13.56,11.78,10.78,9.4,9.5,8.67,9,10,10,9.22,9.22,10.22,10,9.22,8.44,6.89,6.89,6.89,6.11,6.11,6.11,6.11
01/07/2020,6.11,6.11,6.11,6.89,7,7.14,6.89,7,7.86,8.44,8.5,10.29,10.22,10.22,12,12.6,11.22,14,13.6,12.22,10.67,11.5,9.86,9,8.2,6,6.67,6,7,7,7.4,9.75,10,8.57,10.22,12.5,14.33,15.33,16.14,16.33,16.6,14.44,15.44,18.56,19.25,17.71,18.33,20.89,20.89,22.44,24.89,22.5,25.67,20,22.86,25.44,27.5,22.86,25,26.78,26.25,23,26.56,23,24.78,24.56,20,19.78,20.25,14.67,15.44,15.44,13.11,12.33,11.56,10,9,10.75,12.6,11.67,8.78,9,9,10.56,15.44,25.56,36.56,28,25.89,25.89,21,22.56,23.33,21,20,19.22
02/07/2020,19.22,15.89,13.33,17,17.78,16,16.56,16.56,18.11,21.22,21.5,15.33,12.22,9.67,7.89,7.67,7.44,8.22,6.44,6.44,7,6.75,6.43,6.67,5.56,5.56,4.78,4,4,5,5.78,6.56,6.78,8.33,7.56,9.11,7.56,8.56,7,9.56,10.5,12.33,10.29,9,9.6,12,11.67,13,14.78,16.56,16,17.78,21.11,21.33,22.25,22.71,24.33,22.44,26.5,26.22,29,30.33,31.11,30.11,30.89,31.67,32.11,29.56,30.33,30.11,28.56,28.56,27.22,26.44,25.89,25.33,25.33,24,24.78,26.33,31.33,31.6,25.33,22.22,23.78,20.44,24,22.5,21.57,22.33,20.44,18.11,17.11,17.89,16.33,14.78
03/07/2020,15.56,14.56,13.78,14.33,12.56,12.33,9.78,10.56,11.11,10.89,13.22,11.44,9.89,9.67,7.11,8.67,9.22,6.44,6.44,5.5,5.57,4.67,4.8,4,2.86,2.78,3.78,4.56,4.78,4.78,6.56,5.78,6,7,8.75,8,9.67,10,8,9,9.78,8.29,10,11.56,10,10.75,10,12.33,12.2,10.22,13,11.22,10.22,8.67,9.44,9.44,10.22,8.44,9.22,8.22,7.44,10,7.22,5.75,6.22,5.44,5,5,5.78,4,3.25,4,4,3.4,4,3.67,3.29,3.44,3.44,4.44,4.44,3,3.89,4.67,3.89,4.67,4.22,4.22,6,5.22,3.44,3.44,4.22,4.22,4.22,3.44
04/07/2020,4.22,2.44,3.22,3.22,4,3.22,4,4,4,4,3.33,3.4,3.22,3.22,4,5,5,4,4.71,4.67,5.56,6.33,6.33,5.56,4.5,5.56,4.78,4.78,4,5.78,6,7.78,7.22,12.11,12.11,13.89,17.22,15.89,17.25,23.78,25.56,24,24,28.11,26.56,28.11,26.78,26.78,26.78,24.44,35.22,28.22,26.44,25.67,31,25.67,24.89,25.67,28,26.44,27.22,27.78,27.56,26.75,26.43,25.78,26.67,24.57,28,28.89,28.67,23,24.56,23.78,24.56,22,20.86,23,21.5,23.29,21.33,21,22.5,23.33,25,29.89,29,28.8,28.67,30.67,31.78,32.78,31.5,31.57,34.56,34.78
05/07/2020,36.56,36.78,39.11,40.89,37.67,39.56,36.44,35.11,33.56,32.78,33.56,33.56,35.11,34.33,35.11,35.11,35.89,38,37,38.56,39.89,41.44,37.11,32,36.44,41.67,41.89,46,45.44,46.44,42,46.57,46,44.6,46.5,51.44,50.11,53.78,48.75,52.44,53.22,49.11,46,53,49.89,49.67,48.89,48.75,49.29,47.33,46.78,43.67,44.22,43.44,45,47.33,45,44.22,45.5,44.71,45.33,50.6,46.5,46.33,44,44.33,49.44,47.67,41.75,40,43.67,40.33,39.33,38.56,36.5,33.14,32.89,31.56,33.33,34.89,35,34.33,35.89,35.25,36.86,39.75,38.44,40.4,37,38.4,38,40,43,40.11,39,39
06/07/2020,41.56,43.33,45.89,44.75,48.57,46.33,50.22,50.22,50.22,51.78,48.89,51.22,51.22,50.44,45.78,43.44,45.78,51,47.11,47.89,45.56,49.44,51,51.33,54,55.22,55,55.78,57.11,59.44,62.56,59.22,59.22,54.78,58.11,59.11,60.89,58.56,57.78,58.56,57,53.89,53.89,50.78,53.11,56.22,53.33,55.44,56.22,57.71,66.5,59.5,61,62,65,62.5,63.71,66.33,64.25,59.29,59.33,64.8,60,59.67,52,66.56,67.89,62,60.78,61.11,56.56,49.89,45.78,46.67,37.67,30.78,29.56,26,21.67,18.89,18.44,18.22,14.33,13.33,12.33,11.33,11,7.75,8.29,8.33,7.22,8,6.22,5.44,7,6.25
07/07/2020,4.44,4.44,3.44,2.67,2.44,2.44,4,2.29,2.33,1.33,1.33,1,1,1.78,1.78,0,0,1.78,1.78,1.75,1,1,1,1,1,1,0.33,1,0.5,0.67,0,0.22,1,1,1,1,1,1,1.78,1,1,1,2.78,2.78,2.78,2,1.25,2,2.78,2,2,2,2.78,2.78,2.78,2.78,2.78,3,3,3.78,3,2.22,3.78,3,3,3,2.78,2,2,2.75,2.71,2.22,2.22,1.44,1.5,1.57,0.67,0.8,1.22,1.22,1.22,2.22,2.25,2.29,1.67,1.44,2.75,2,2,2.78,2.78,3.78,4.56,4.56,4.56,5.33
08/07/2020,6.11,7.11,7.11,6.33,8.11,8.33,8.33,8.56,8,9,10,10.22,10.44,12.25,13.22,14.22,14.44,15.33,16,16,16,15.78,14.78,13.56,12.56,11.78,11,11,11.33,12,14,16,17.67,21.67,21.8,26.44,25.89,26.67,26.44,21.78,24.11,25.67,26.44,29.78,26.67,26.67,27.44,27.67,28.44,27.67,27,25.67,27.25,25.14,25.11,22.78,21.22,20.44,21.22,18.33,18.33,15,14.22,15.56,14.56,12.56,14,14,13.78,11.22,10.22,11.56,9.78,7.22,7,6.75,5,4,3,3,2.67,2,2,2,2.22,2.22,1.78,1.78,1.78,1,2.78,2.78,2,2,3,3.78
09/07/2020,4,5,4.33,4.44,6.25,8,8,8.4,9.29,11,11,11.22,12.22,13.67,15.2,15.5,17,13,12,12.33,12,11.75,13.11,11.33,10.33,11.33,10.33,8,8.78,7.78,7.78,7.78,7,9.56,9.78,10.56,10.78,12.56,12.56,13.56,16.11,17.89,19.67,19.11,20.89,21.89,21.33,25.67,26.67,26.67,28.89,26.71,31.44,24.44,24.44,28.5,28.43,28.33,27.6,29.86,30.33,30,28.5,28,26,25.56,26.25,24.33,24.25,23.96,25,24.11,20.22,18.25,16.89,15,12.6,11.5,10.25,8.67,6.89,6.11,6.67,5,5.14,6,5,4.78,4,4,4.78,4.78,5.78,6.56,7.56,10.33
10/07/2020,11.33,14.89,16.11,17.33,20.11,22.11,25.11,30.22,30.67,31.89,33.67,36.25,40.78,41.75,43.86,47.67,48.8,49,52.67,50.11,48.33,47.33,43.78,39.67,37.8,35.5,34.67,33,32.67,31.67,33.44,37,41.33,46.22,49.78,51.56,48.44,53.56,66.89,65,66.75,66,74.43,69.33,68,69.5,70.8,71.5,68.33,64,72.89,78.89,70.67,68.11,65.33,64.11,61.56,65.78,58.33,60.22,55.11,57,58.33,56.33,53.78,51.78,48.33,49.44,46.44,46,45.56,40.67,37.89,34.56,30.22,28.25,26.57,20.56,17,16,15,8.33,9.11,7.33,5.56,5.33,4,3,3,2.67,2.67,1.5,2,3.33,3.33,3.33
11/07/2020,4.33,3.56,3.56,3.56,4.56,4.56,3.78,4.56,4.5,4.71,5.33,5.6,5.5,6,6,5.22,6,7,6.22,7,6.22,7,5.29,4.33,4,6.56,6.33,4.78,4.5,4.5,5.33,5.33,6.11,3.78,4.56,3.78,4.56,3.78,3.4,4,4,4,6.56,5.75,7.33,7.33,8.33,9.89,8.56,10.89,13.67,13.33,12.56,11,10.22,10,10,10.78,11.56,11.5,12.86,10,11.56,10.78,10.75,10,10.78,9.22,8.44,7.67,6.89,7.67,7.67,7.67,7.67,7.75,7.86,8.67,9.4,10,10,11.56,14.11,14.11,14,16.44,17.89,17,15.14,16.75,19.22,18.22,18,19,17.22,15.5
12/07/2020,15.44,15.25,15.44,13.67,13.67,14.25,11.89,11.89,10.89,9.33,9.33,8.56,8.33,8.33,8.25,8.14,8,8.6,7.5,7.33,9.14,8.33,6.43,6.56,4.78,4,4,3.4,2.57,2.44,3.22,5,5,5,6.78,6.78,6,6,5.78,7.33,5,5,5,5,4.29,4.33,4.4,4.22,6.56,5,5.78,5.78,5.78,5.78,5,4.67,5,5.67,6.78,5.8,5.44,5,7.29,8.33,6.86,7,7.29,6.67,7.8,9.5,10.33,11,11.44,12.44,11.89,13.67,14.67,16.67,17.67,19.44,21.44,23,20.67,21.44,22.22,25,25,24.67,25.56,25.33,24.33,24.75,26.44,26,24.67,23.75
13/07/2020,23.57,24.67,22.75,22.11,21.89,21.89,21.67,20.67,19.89,19.67,18.75,18.57,17.67,18,18.33,19.6,18.5,17.67,17,18.33,16.56,16.33,13.56,10,8,8.78,6.5,5.67,5,5.67,6,6.22,7.71,8.67,11.33,11.33,12.25,13.57,13.67,12.2,12,11.67,11.78,11.5,9.25,9,9,6.5,6.44,8,3.8,4.29,4,3.33,3.22,4.78,1.5,2.25,2.22,3,2.22,2.22,3,1.33,1.33,2,2.78,2.78,2,2,3,3,2.25,3.29,3.22,4.22,3.44,3.44,4.22,5.22,6,6,6,5,5,5.78,5.78,6.5,5.71,5.67,6.6,7.56,7.56,8.25,6.43,5.67
14/07/2020,6.56,7.33,6.56,5.78,4,4,4,4,4,3.22,3.22,3.22,3.22,3.22,2.44,2.44,2.44,2,2,2,2,2,1,1,1.67,1.67,1.6,1,1,1,0,0,0,0,0.78,0.78,0.78,0.78,1,1,1,1,1,1,1,1,1.78,1,1.78,1.78,1,1.78,2.78,3.56,2,2,2,2.78,2.78,2,2,2.78,2.78,2.78,2,2.78,2.78,3.56,3.78,3,3,3,3.67,4,2.67,3.67,4,4.11,5.11,7.11,6.75,6,6,7.25,9.33,8.56,11,11,14,16.44,15.67,16.25,17.22,15.5,14.57,13.89
